Temperature,Temperature Confidence,Humidity,Humidity Confidence,Light,Light Confidence,CO2,CO2 Confidence,HumidityRatio,HumidityRatio Confidence,Occupancy
21.815,93.10380787556171,31.5,98.99106290858616,438.0,75.15379073599821,1049.25,96.15025124225201,0.0050978690000000005,99.64741015469366,1
21.815,93.34772881907296,31.4725,98.75968574302823,449.5,75.52334564678023,1051.25,96.18436406654239,0.0050933820000000005,99.48076001444754,1
21.89,92.04299693301941,31.6,99.3998603182018,449.5,76.27614403224928,1060.5,96.25391960701977,0.005137857,99.97750718269845,1
21.79,93.23278635738545,31.55,98.6518084306731,449.5,75.23556652535424,1059.5,96.16144463216686,0.005098172,99.41004746312593,1
21.82333333,92.10292544100463,31.73,99.07963434965119,447.66666669999995,75.53608991267211,1072.0,96.19361184392218,0.005138035,99.75406816538607,1
21.865,91.72758730114498,31.7225,99.33143609053714,449.5,75.99704522355015,1072.333333,96.23343089178724,0.005150007,99.9433590898446,1
21.89,91.35519641472978,31.745,99.52554852366394,449.5,76.22457427502299,1075.333333,96.25388732103423,0.005161628,99.90858908871088,1
21.89,91.10460915360669,31.7675,99.53449962017983,449.5,76.04987686884567,1087.0,96.2405968151379,0.005165317,99.89710308180352,1
21.89,90.95314793368505,31.7675,99.74874771231191,437.75,75.73484396276862,1083.25,96.21557349169242,0.005165317,99.74748170820709,1
21.89,90.92205335959835,31.79,99.67922266192753,442.66666669999995,75.87422920222556,1086.333333,96.22711389707493,0.005169005999999999,99.79211602658671,1
21.89,90.74929287113328,31.79,99.77124681645903,437.33333330000005,75.63340332741103,1091.0,96.21058515452448,0.005169005999999999,99.72683060401977,1
21.89,90.31518960371245,31.89,99.83068059699762,439.0,75.70311316992735,1100.0,96.22165775816386,0.005185401,99.66746380905701,1
21.89,90.39345859268525,31.89,99.7390560047049,444.0,75.83434949778169,1101.0,96.23027730720527,0.005185401,99.73167732930114,1
21.89,90.37764270497568,31.865,99.70913265276822,444.0,75.69908564858557,1107.0,96.22020828675136,0.0051813020000000005,99.75582553101357,1
21.89,90.56993595714042,31.79,99.6328811335812,444.0,75.53230548691522,1110.0,96.20524036185469,0.005169005999999999,99.82109276801778,1
21.89,90.46169615339674,31.865,99.71390271858787,444.0,75.78230104737794,1101.75,96.22542068347782,0.0051813020000000005,99.75327811478175,1
21.89,90.92261377300169,31.73,99.58283252114951,444.0,75.59439463961178,1100.0,96.2051730797059,0.005159169,99.8675698621711,1
21.89,91.06165745228904,31.7225,99.58238389650029,444.0,75.70098248272069,1092.75,96.21174002575033,0.005157939,99.87019046401454,1
21.89,91.13778136953813,31.7,99.56039415516484,444.0,75.66911991995121,1092.5,96.20831797121394,0.00515425,99.88935521239497,1
21.89,90.98979820698018,31.695,99.69055178686095,436.5,75.40690314311946,1094.0,96.19065759278152,0.005153431,99.79854661886488,1
21.89,91.48819302444554,31.56666667,99.61697622661671,434.0,75.25321714043781,1085.666667,96.17239220559136,0.005132392,99.87263033292689,1
21.89,92.19298857045884,31.55,99.59481482029918,436.5,75.97728549272396,1047.0,96.22225204617166,0.00512966,99.89645828552736,0
21.89,93.0026110687798,31.36,99.46889538591499,434.0,75.88153814103295,1031.0,96.20632038612024,0.005098515,99.98124380350298,0
21.89,94.509505617761,31.125,99.33040220405827,432.75,76.60059306697391,977.5,96.27126540497191,0.005059998,99.83845046463915,0
21.89,94.69773223821436,31.15,99.32129045410083,436.5,77.2200131853378,961.25,96.34501330327443,0.005064095,99.83576807563291,1
21.89,95.11909643000888,31.06333333,99.2991202333006,434.0,77.29968936482322,948.0,96.35442366724052,0.005049891,99.80402825663128,1
21.89,96.44393872223483,30.77,99.15023046523385,429.0,77.51739330713438,913.25,96.38569647751358,0.005001821,99.64578158851101,1
21.89,96.84773759135082,30.7675,99.16060733278113,432.75,78.68333756294206,882.5,96.55881383883934,0.005001412,99.65321271507386,1
21.89,96.22532834998142,30.945,99.39469116669426,429.0,78.68660610537988,884.5,96.54731453216871,0.005030499,99.8471955632656,1
21.89,96.5445785454884,30.7925,99.20484080708711,429.0,77.97977596481824,899.0,96.44944027334,0.005005508,99.6876236953834,1
21.89,96.77506680476317,30.77,99.1488314716641,432.75,78.50020308831496,888.25,96.53040926805637,0.005001821,99.64539216647003,1
21.89,96.8319204555113,30.795,99.14254697707896,436.5,79.09119707688036,878.5,96.62531841858195,0.005005918,99.64671259854786,1
21.89,96.55584336879389,30.8175,99.24844036250452,429.0,78.26121555501251,891.25,96.48936920815954,0.005009605,99.72244795225753,1
21.89,97.09709539794146,30.65,98.94653448267586,436.5,78.26368177419192,896.5,96.50299529441037,0.004982159,99.48357768088599,1
21.89,96.80049704593475,30.7475,99.18066131362734,429.0,78.20044575887395,889.5,96.48336533462403,0.004998135,99.66259528525829,1
21.89,96.77489178763639,30.76333333,99.20210948308998,429.0,78.29528331560253,887.3333332999998,96.49677137281782,0.005000729000000001,99.68039869996231,1
21.89,96.68172136659533,30.77,99.19438115389573,429.0,78.112230934579,893.5,96.46946675027885,0.005001821,99.67623096909757,1
21.89,98.37896367813322,30.445,99.02028390262842,429.0,79.68202937679699,832.5,96.7430014392121,0.004948571,99.49739083815669,1
21.89,98.02298945119527,30.56666667,99.15751471278581,429.0,80.01774057914899,829.0,96.79336058819949,0.004968505,99.61558551461009,1
21.89,98.23416264542392,30.5,99.0875168415404,429.0,79.89773397635211,829.25,96.77715297945663,0.004957582,99.55457715660935,1
21.89,97.78197039596506,30.575,99.1031634054272,429.0,79.23024171808306,850.5,96.65565989872337,0.00496987,99.57803228083895,1
21.89,97.76841432076277,30.6,99.14753917049974,429.0,79.50790728136124,844.0,96.70111517501567,0.004973966,99.61382224216072,1
21.89,97.96628453008327,30.55,99.10657798503769,429.0,79.56380157363036,840.25,96.71437263396663,0.004965774,99.57634173604393,1
21.865,98.37438325670803,30.55,98.98208357960189,429.0,79.94688463148411,823.75,96.80030647065895,0.00495814,99.48154151523345,1
21.89,97.96368535457775,30.6,99.20742142126751,429.0,80.26749783219473,824.0,96.83596440177105,0.004973966,99.656809590499,1
21.89,98.89761826185324,30.34,98.97177743313685,429.0,80.27659945516903,813.0,96.86031431139959,0.0049313690000000006,99.44569169309115,1
21.89,98.94075484734509,30.35666667,99.0260528759431,429.0,80.75960117792864,802.0,96.95110291157947,0.004934099,99.48768408937019,1
21.865,98.99662250231938,30.3925,98.85993706697907,429.0,80.20919547000243,810.75,96.86250160016785,0.004932375,99.36841229238267,1
21.89,98.91201286338215,30.35666667,99.01473562373883,429.0,80.61986721003336,805.3333332999999,96.92406269747674,0.004934099,99.47945267427177,1
21.89,99.12066106182537,30.315,99.00137694912029,429.0,80.92452930607604,796.5,96.98756802893713,0.004927273,99.46336133831147,1
21.89,99.50139415303933,30.2,98.88552526399728,429.0,80.79874515206674,795.0,96.97430668848284,0.004908434000000001,99.3613539459834,1
21.89,99.06540609385193,30.34,99.03813637739017,429.0,81.09526160146643,793.5,97.01891079142383,0.0049313690000000006,99.49396577139426,1
21.89,99.23399053781606,30.295,99.00160592006122,429.0,81.15138526232577,790.5,97.03484301221054,0.004923997,99.46051146185475,1
21.89,99.28209521813017,30.29,99.01075021028318,429.0,81.31918730959543,786.5,97.06932372652679,0.004923177,99.46645230262189,1
21.89,98.89841946640755,30.39,99.0874814274598,429.0,81.14195445848364,794.3333332999999,97.02305640494765,0.00493956,99.5375111661598,1
21.89,98.96885360395594,30.365,99.05725372419872,429.0,81.05024802922031,795.5,97.00738424394592,0.0049354640000000005,99.51168649365744,1
21.89,98.74575890661384,30.42666667,99.33969961903847,414.0,80.16629483759282,792.6666667000001,96.81767990844669,0.0049455670000000005,99.71375539001546,1
21.89,97.76385186251481,30.73,99.49424730917413,424.0,81.18462218091945,798.0,96.99182783157316,0.004995267,99.88049406131651,1
21.89,98.80070038577625,30.4175,99.11207515807125,429.0,81.13714967606556,795.5,97.01926604454795,0.004944065,99.55959237469615,1
21.89,98.86999690830788,30.39,99.07555131366472,429.0,80.99514215144694,797.75,96.99393932978421,0.00493956,99.52880822756501,1
21.89,98.86789879027982,30.39,99.07468445883893,429.0,80.98446340249436,798.0,96.99183331117696,0.00493956,99.52817630817363,1
21.89,98.65781050762409,30.445,99.11831087865438,429.0,80.90582557389314,802.0,96.97093239278689,0.004948571,99.56829335816418,1
21.89,98.95564735937495,30.35666667,99.14544494970121,421.5,80.39608483317448,797.5,96.87415024607016,0.004934099,99.56808348486194,1
21.89,99.13516473859472,30.32333333,99.02774783836699,429.0,81.15457949481431,791.5,97.03251576246532,0.004928638,99.48387108451793,1
21.89,99.14541799055662,30.32,99.17636286638398,418.75,80.51900551715863,788.25,96.89822984557215,0.004928092,99.58253690359275,1
21.89,98.91551876951563,30.39,99.09483231714032,429.0,81.23227380077638,792.25,97.04112021817468,0.00493956,99.54287919038828,1
21.89,98.88876707509795,30.39,99.08339027583058,429.0,81.0916408131376,795.5,97.01304350922561,0.00493956,99.5345254196208,1
21.89,98.98536711432246,30.365,99.06428395112825,429.0,81.13661550575596,793.5,97.02457983236503,0.0049354640000000005,99.51681803452261,1
21.89,99.4516032848776,30.23,98.93737853039096,429.0,81.0949164095962,789.3333332999999,97.03031583716056,0.004913348,99.40377936950694,1
21.89,99.57424481543623,30.2,98.91781917896243,429.0,81.19244184396297,786.0,97.05323035724128,0.004908434000000001,99.38496243597648,1
21.89,99.7489516315855,30.0225,98.78303952486183,429.0,81.54592561282168,771.75,97.14625691285505,0.004879358,99.25961694180113,1
21.89,99.46603190041301,29.96,98.76287414975103,429.0,81.99891272969435,760.0,97.25096921441802,0.004869121,99.23559365782499,1
21.89,99.30318197322596,29.9175,98.73373705713031,429.0,82.12284683730142,756.0,97.2834851580242,0.00486216,99.2078917732289,1
21.89,99.87434015428384,30.1,98.93635617479181,429.0,82.52285907901253,754.0,97.34874659716924,0.0048920529999999995,99.3840211955999,1
21.89,99.92597932882171,30.15,99.13238569282711,416.5,81.35385654937438,759.0,97.07922242821913,0.004900243,99.52249928177979,1
21.89,99.99835523253347,30.13333333,99.05535405204634,421.66666669999995,81.85076982332411,756.6666667000001,97.19046795243788,0.004897513,99.46869752329415,1
21.89,98.86626531690699,30.47,99.16916419540968,438.0,83.3569312211412,764.25,97.49776318361528,0.004952667,99.61841568575429,1
21.89,99.81064730872335,30.16666667,98.7976597448196,441.0,82.92498166526904,768.0,97.44298838546136,0.004902973,99.30435782843017,1
21.89,99.90714344262605,30.075,98.72854929647025,438.0,82.4252125480833,770.25,97.33927429367597,0.0048879579999999995,99.23679776243569,1
21.89,99.95858958411311,30.125,98.79835046953201,438.0,82.6998172895077,766.25,97.39436409350482,0.0048961479999999995,99.29557418518937,1
21.89,99.7888642732345,30.175,98.84516671865329,438.0,82.70799673159121,767.75,97.38968968609807,0.004904339000000001,99.33730406875961,1
21.89,99.34318798609475,30.295,98.93423114071676,438.0,82.46057296554257,777.0,97.31943083050922,0.004923997,99.42014539629483,1
21.89,99.65715032518656,30.2,98.8024966268399,441.0,82.62416523355786,775.3333332999999,97.37072219976916,0.004908434000000001,99.31262221493621,1
21.89,99.70853363992505,30.2,98.89163591295538,436.33333330000005,82.60217116243258,768.0,97.36105794594208,0.004908434000000001,99.37335588804245,1
21.865,99.87932317017523,30.15,98.64881999635048,438.0,82.47734518318146,766.75,97.36672920718904,0.004892711,99.18646924814996,1
21.89,99.921978232684,30.075,98.71931548802678,438.0,82.31738392468716,772.5,97.31534882708253,0.0048879579999999995,99.22996632145853,1
21.89,99.92848302775798,30.0725,98.73967392875801,435.5,82.0064236415989,774.75,97.24512229989959,0.004887548,99.24189446715145,1
21.89,99.73529420763306,30.03,98.73484271494172,435.0,82.29773931580064,766.3333332999999,97.31373395436175,0.0048805870000000005,99.2316516793494,1
21.89,99.2842869827687,29.9175,98.68115534681806,434.5,82.77930970901065,752.0,97.43659355292641,0.00486216,99.17527233792443,1
21.89,99.87564018435599,30.1,98.9173829310211,430.5,82.64642787634754,754.0,97.37796356087838,0.0048920529999999995,99.37167205552912,1
21.89,99.89908475993656,30.1,98.78305315068448,441.0,83.46631728623738,755.0,97.5778230098615,0.0048920529999999995,99.28426843200614,1
21.89,99.85687010437019,30.075,98.8465412918186,431.0,82.19524693800824,763.25,97.28154276416043,0.0048879579999999995,99.31624991310076,1
21.89,99.7041052160205,30.1975,99.02985676689792,425.0,81.62348547779906,769.5,97.13837268959008,0.004908024,99.46280703440131,1
21.89,99.59273490451052,30.23,99.14478122634824,419.0,81.21425281877049,769.3333332999999,97.04443552099747,0.004913348,99.54600044179416,1
21.9175,98.18933606433563,30.5475,99.98795522647994,395.25,80.1455294554043,772.25,96.76254093809106,0.004973773,99.80902843847193,1
21.96333333,96.945105430727,30.79333333,99.91796244807252,426.66666669999995,82.80025724682099,784.6666667000001,97.2456879049599,0.00502828,99.6726192928689,1
21.9725,98.77003333421696,30.2,99.55794577101993,424.75,81.76040557762275,784.25,97.08994201099871,0.0049334059999999996,99.85735451505916,1
22.0,98.49422831209192,30.175,99.70658825831181,423.5,81.46767546572214,794.25,97.00887251510824,0.004937632,99.96325408986775,1
21.945,98.83567605021123,30.245,99.40650067260175,423.5,81.1779261857023,791.0,96.9919271661346,0.004932467,99.74986731525388,1
21.92666667,98.8768215994262,30.29,99.28100474839391,426.66666669999995,81.29263417996863,791.3333332999999,97.02914740019312,0.0049342959999999995,99.66602469458394,1
21.9725,98.78507047957086,30.175,99.45172338527786,428.25,81.58545617918794,793.25,97.06147609267013,0.00492929,99.77960443237883,1
21.89,99.42443045896916,30.245,98.90626206964951,433.0,81.50720664429045,787.5,97.11681375745748,0.004915806,99.38710474681228,1
21.92666667,98.69329003202509,30.35666667,99.274034701879,433.0,81.98107148608871,789.0,97.1688186867115,0.004945242,99.67686988394307,1
21.945,99.14699690148187,30.1725,99.29456540796781,428.25,81.77284685330662,782.75,97.12452645036981,0.00492055,99.66179286629212,1
21.9175,98.87296731429662,30.34,99.27603029443497,428.25,81.74912511500702,783.5,97.1260263683144,0.004939719,99.67032412616729,1
21.92666667,98.87958224811268,30.29,99.28217504118925,426.66666669999995,81.30706225859191,791.0,97.03202106905337,0.0049342959999999995,99.66687669936847,1
21.9175,99.00573669630376,30.2925,99.21715467307031,428.25,81.55875816401137,786.0,97.09231529273653,0.004931925,99.62022996620938,1
21.9175,99.08131607336121,30.27,99.12815549494329,433.0,81.86037320307484,786.5,97.16209881983983,0.004928232,99.55640951246252,1
21.92666667,99.22807343557022,30.19666667,99.11530789107451,433.0,81.83581328187223,786.3333332999999,97.15685439758592,0.004918972,99.5371113923966,1
21.89,99.12189568607529,30.34,99.07386273122249,428.25,81.35221252946518,786.3333332999999,97.06988916670831,0.0049313690000000006,99.51937934548535,1
21.945,98.5762470211241,30.34,99.38968948737875,433.0,82.19220740085306,787.6666667000001,97.19765132129302,0.004948083,99.76075013261251,1
21.945,98.42409396280406,30.39,99.44645585429798,433.0,82.32761803596847,786.5,97.22020031566781,0.004956302,99.80957569054004,1
21.89,99.0071754267857,30.365,99.01670493151948,433.0,81.51486435097117,791.75,97.10518034644393,0.0049354640000000005,99.48579552108585,1
21.89,98.95621935655826,30.39,99.05665056983918,433.0,81.72258803171547,788.0,97.14530760188974,0.00493956,99.518755159838,1
21.9175,98.34251488699071,30.4725,99.29936995525466,433.0,81.69810747562956,797.75,97.10610834287277,0.0049614640000000005,99.71150131421254,1
21.9175,98.57487850107275,30.39,99.19903305414294,433.0,81.38961047152536,801.75,97.05267851571953,0.004947925,99.62602950227388,1
21.945,97.93438928412647,30.5,99.50019585662577,433.0,81.76687663743435,803.5,97.09252092274401,0.004974386,99.86499839876946,1
21.89,98.50431051286137,30.4725,99.06134721132722,433.0,80.86616196908759,811.0,96.96446562028713,0.004953076,99.53448652748777,1
21.89,98.71325987128361,30.42666667,99.03870371169174,433.0,81.09930228842525,803.6666667000001,97.0147973127904,0.0049455670000000005,99.51106366826167,1
21.9725,97.67839001102998,30.5,99.69988794354137,433.0,82.12307531220901,801.5,97.13981606076567,0.004982805999999999,99.98691631813128,1
21.945,97.93023386758665,30.5,99.49845840731129,433.0,81.74561248375124,804.0,97.08825493131623,0.004974386,99.86373541412803,1
21.9725,97.89915946324147,30.4175,99.59454209167174,433.0,81.75155888084092,807.0,97.07411276860437,0.004969220999999999,99.92427913305548,1
21.945,98.37577569632931,30.3675,99.36768692585277,433.0,81.62133365531776,801.75,97.07746099937954,0.004952603,99.74878118077932,1
21.9725,97.80977164309851,30.4725,99.68980703940761,433.0,82.3038820885483,796.25,97.17985765574177,0.004978278,99.99831847219323,1
21.92666667,97.97965608983041,30.53333333,99.39445459024526,433.0,81.49358726301273,807.0,97.05052466662963,0.004974252,99.79091811346676,1
21.9725,97.32445631130506,30.55,99.67727491451416,433.0,81.28686554241567,823.75,96.97033565761481,0.00499104,99.99568424250658,1
21.89,98.47240494410126,30.46333333,99.02840419885942,433.0,80.56353315432003,818.0,96.90714338720478,0.004951574,99.50915471988831,1
21.956,97.92735555607507,30.458000000000002,99.51957998724322,433.0,81.63598413866774,807.5,97.06121098639031,0.004970843,99.87406748369911,1
21.9175,98.117605717276,30.5,99.27196982555365,433.0,81.05705331494917,814.0,96.97607204789324,0.004965977,99.69569882561785,1
21.96333333,98.10155695902823,30.39,99.51094526324373,433.0,81.73185945669582,804.25,97.08112062405331,0.0049618940000000005,99.85841765539101,1
21.945,98.09910514479088,30.445,99.43758088781074,433.0,81.61176927587528,805.0,97.06732096888928,0.004965344,99.81124639042285,1
21.945,98.24586949413,30.3975,99.38523152407032,433.0,81.50109058555464,805.75,97.05026337364355,0.004957535,99.76605509836008,1
21.945,98.4767333892363,30.3425,99.35026291231961,433.0,81.68724716986569,799.25,97.09343720982048,0.004948494,99.73235019426741,1
22.0,97.62062345617363,30.445,99.8513902584828,433.0,82.49594940738272,797.0,97.19708724222906,0.004982167,99.88243798992423,1
21.9725,97.97139637460624,30.4175,99.62515965314046,433.0,82.12502755270445,798.25,97.14941763229558,0.004969220999999999,99.94650795142805,1
22.0,98.51147802629875,30.2,99.63897539787067,433.0,82.63764743560115,784.5,97.25591244644768,0.004941755,99.92681114865222,1
21.92666667,98.83946593498955,30.32666667,99.39801183233511,423.66666669999995,81.59615705266314,780.6666667000001,97.0828967031116,0.0049403170000000005,99.75404767178895,1
21.9725,98.26138974221966,30.365,99.62690324144211,433.0,82.72495091774775,782.75,97.28089716065139,0.004960575,99.9400740532045,1
21.89,98.95182121492205,30.39,99.15404003210642,426.0,81.2352969222092,787.0,97.03868370896704,0.00493956,99.58335515448071,1
21.89,99.38732868491472,30.245,98.98989492667432,426.0,80.84130021543099,790.5,96.97528976985382,0.004915806,99.44162666363712,1
21.89,99.22800503219085,30.3175,99.0485152027242,429.5,81.59287253934644,782.25,97.1229625226896,0.0049276829999999995,99.49868868131547,1
21.89,99.6389576382452,30.19666667,99.01534904383325,423.66666669999995,81.13166647258844,778.0,97.03603270651978,0.004907888,99.45073096523957,1
21.89,99.47392607313606,30.2475,99.08454435055863,422.5,81.12677391998389,778.0,97.02844950197135,0.004916215,99.50789175597585,1
21.89,99.88402294804068,30.13333333,98.90350703395576,428.33333330000005,81.60321485073827,773.3333332999999,97.14485954701553,0.004897513,99.36389205362042,1
21.89,99.7932127193499,30.175,99.09834974798135,419.0,81.26120115814935,766.25,97.06000865684643,0.004904339000000001,99.50374790688464,1
21.89,99.97037525371252,30.125,99.08323436297036,419.0,81.6408347062472,756.25,97.14430929864722,0.0048961479999999995,99.48521523249411,1
21.89,99.90538838540414,30.175,99.15476671814503,419.0,81.95958722319435,751.3333332999999,97.20582166726085,0.004904339000000001,99.5451961917957,1
21.89,99.60673561906039,30.03333333,99.02454358914669,419.0,81.95323980446464,746.5,97.22193635212612,0.004881133,99.42853164824398,1
21.89,99.03480451393847,29.8675,98.87245823757839,419.0,81.96765320202968,740.5,97.2459488104865,0.0048539709999999995,99.29200025543102,1
21.84,98.4245699192957,29.84,98.51869155743287,419.0,81.70467536693604,735.0,97.2424264087278,0.004834569,99.021812343514,1
21.89,98.97360857783481,29.89,98.98812555021449,419.0,83.11305120631562,719.0,97.50199528922523,0.004857656,99.38102830562026,1
21.815,98.07836467741889,29.84,98.41899034400939,419.0,82.34393330386855,718.0,97.413517283894,0.004827135,98.94568716184801,1
21.82333333,98.20122637147325,29.85666667,98.50335881003235,419.0,82.56086818107268,716.0,97.45243890891632,0.00483233,99.01161462250529,1
21.84,98.29000682532592,29.84,98.61808287104068,419.0,82.90004422438217,712.25,97.51579399789078,0.004834569,99.09591043848238,1
21.815,97.94754918721551,29.815,98.43551339869386,419.0,82.81859775165132,708.5,97.52866106106764,0.004823059,98.9545611829907,1
21.84,98.09448023323398,29.795,98.61776917653715,419.0,83.39297190253438,702.0,97.64094446287466,0.004827221,99.08943554004036,1
21.82333333,98.02257346324559,29.82333333,98.53248626709514,419.0,83.27678108883683,702.0,97.62808352465171,0.004826893,99.02881409135878,1
21.815,97.67151388906203,29.7475,98.42401587841894,419.0,83.42483543583181,695.75,97.68612485880635,0.0048120559999999995,98.93661187641835,1
21.79,97.33463824188895,29.73,98.27742756472031,419.0,83.68207148022157,686.6666667000001,97.78405235521859,0.004801807,98.82304332536143,1
21.815,96.97923367878528,29.55,98.29242961886065,419.0,84.0411657882927,679.75,97.87410485926614,0.004779862,98.81048745731249,1
21.79,96.55983326037406,29.5,98.09602298139691,419.0,84.06805629173311,674.0,97.9217838726052,0.004764374,98.65471765370643,1
21.79,96.1252861680393,29.3675,97.97783067534603,419.0,84.1446517602489,669.25,97.96480834824554,0.004742812,98.54720199116377,1
21.79,97.31532451914799,29.745,98.39312608418834,419.0,84.8787906057647,667.5,98.09382505766425,0.004804248,98.91265963335462,1
21.815,97.36546410074887,29.6725,98.42790006892898,419.0,84.29045069595847,679.0,97.91787617117437,0.00479983,98.92937899884016,1
21.79,96.8901943694235,29.6,98.18269505154544,419.0,83.98799719065815,678.0,97.8839492292473,0.0047806490000000005,98.73385037398744,1
21.84,97.20027097027037,29.55,98.49543178323037,419.0,84.63548250593752,674.0,97.99672769055849,0.004787222,98.96402731359417,1
21.79,96.44954193179522,29.4725,98.10666961524244,419.0,84.49139360534551,666.5,98.03865737807314,0.004759899000000001,98.65910291021545,1
21.79,96.02770837308597,29.34,97.9674357055913,419.0,84.32521021584347,665.6666667000001,98.01769315396724,0.0047383370000000005,98.53560063493309,1
21.89,96.7853542338711,29.29,98.70042808488012,419.0,86.31194740629506,648.6666667000001,98.43588956026065,0.004759399,99.08346946459172,1
21.84,96.37846519612188,29.315,98.41365842857718,419.0,86.23905052734872,643.25,98.48354648720694,0.004748861,98.87091162597774,1
21.89,96.76657699027346,29.29,98.78244981731946,419.0,87.24884862462163,635.0,98.70787389278341,0.004759399,99.14570321560787,1
21.865,96.5289958696451,29.29,98.6015982517426,419.0,86.92064207302957,636.25,98.64948375269725,0.004752084,99.00958267344558,1
21.89,96.92777600826675,29.34,98.82928183507195,419.0,87.24611427631078,636.25,98.69618083246759,0.004767586,99.18774512046764,1
21.89,96.77085067398096,29.29,98.75802487094815,419.0,86.97031199575036,639.0,98.62584561338991,0.004759399,99.12715234233863,1
21.85666667,96.91111467893211,29.43333333,98.67482056393662,419.0,86.7982115170383,640.3333332999999,98.59593188444293,0.00477307,99.0842397230778,1
21.89,96.69978541278046,29.2675,98.72888520079324,419.0,86.88038296093428,639.75,98.60435634207822,0.004755715,99.10210119762917,1
21.89,96.62629972844708,29.245,98.71183467725774,419.0,86.92871942492235,638.5,98.62328919620855,0.0047520309999999994,99.08622291414446,1
21.89,97.16231945143419,29.42,98.9084086028471,415.5,86.52157853377076,643.5,98.46533310349119,0.004780685,99.25285179853704,1
21.89,98.29529287306165,29.7725,99.26519532586249,415.0,86.77197998514947,648.0,98.46317227302907,0.004838411,99.56794889706147,1
21.89,98.2659580202964,29.7475,99.14768169289812,419.0,86.55219239149157,656.75,98.41117102294169,0.004834317,99.48167270186347,1
21.89,97.33268807429596,29.45666667,98.84155355752623,419.0,86.13020716259959,655.6666667000001,98.35112552477804,0.004786689,99.21224724297176,1
21.89,96.71003581336997,29.2675,98.68705867867216,419.0,86.40274442800357,646.75,98.46637840238137,0.004755715,99.07037485417325,1
21.89,96.77614198423528,29.29,98.73394847683662,419.0,86.69537395353906,643.0,98.5458465208024,0.004759399,99.10888135036276,1
21.89,96.57890322360949,29.23,98.69235285520817,419.0,86.8686971980007,639.0,98.60892858894502,0.004749575,99.06947397712351,1
21.89,96.47731521836161,29.2,98.69319348251724,419.0,87.20180428645021,633.5,98.71356932352413,0.004744663,99.06620418976861,1
21.865,95.99810943455554,29.125,98.45327113810464,419.0,87.01252359579982,631.0,98.7123074458917,0.004725111,98.87523147676305,1
21.89,96.23293132508547,29.125,98.65793525972394,419.0,87.6095153440464,626.0,98.85263438152128,0.004732384,99.02966145293242,1
21.815,95.03692682391605,28.9725,98.04505728343635,419.0,87.46683763064765,614.75,98.96374460513996,0.004685745,98.54597420062301,1
21.79,94.5458002439458,28.89,97.84106666195707,419.0,87.75855429901202,606.0,99.11550182393763,0.004665118,98.37992172155555,1
21.82333333,94.75747534839651,28.85666667,98.054170647949,419.0,88.24926622547488,603.0,99.22458225911741,0.004669264,98.5376176730655,1
21.79,94.23575738430688,28.79,97.76641569392446,419.0,88.00113109391363,600.75,99.21686981505515,0.004648849,98.30964004720542,1
21.79,93.9349079120187,28.695,97.658236068121,419.0,87.82467540708467,601.0,99.18267583107043,0.004633395,98.21412278086457,1
