sepal_length,sepal_l_conf,sepal_width,sepal_w_conf,petal_length,petal_l_conf,petal_width,petal_w_conf,Class
0.028853362143038637,0.5090201835655038,0.013911442461822203,0.492703524922422,0.02164002160727898,0.4942485279142728,0.0066981019260625415,0.5023155204287778,Iris-versicolor
0.030305495161773277,0.5225347526393298,0.01595026061145962,0.4907778266740806,0.022330364856043467,0.4920034485279442,0.006380104244583847,0.492254993870536,Iris-versicolor
0.02957502796269341,0.5097955428601869,0.015046944051194893,0.4848115403799727,0.021792125867247776,0.4887005270351498,0.0067451818160528835,0.5144089643834298,Iris-versicolor
0.032008240016452645,0.5061381125249916,0.014971596136727851,0.49374467773276454,0.02219926323721716,0.494130392294753,0.0067114051647400716,0.5040724484669324,Iris-versicolor
0.028365376145490354,0.5347923944885169,0.013904596149750174,0.5216428946222957,0.01668551537970021,0.5318761225218891,0.006118022305890077,0.3970891670645359,Iris-versicolor
0.029634735083785484,0.5099088058623826,0.014557413725368307,0.49043936723150494,0.02131621295500359,0.49448768234666357,0.006758799229635286,0.5033427963737616,Iris-versicolor
0.03230214569828891,0.4975736294243672,0.016920171556246574,0.49993447256386514,0.03076394828408468,0.4967401535582662,0.012818311785035284,0.5032839912349805,Iris-virginica
0.029558938147040987,0.5007337638806456,0.013760195344312186,0.4945800317331849,0.025991480094811902,0.49885635269935236,0.009683100427478945,0.5039506285545454,Iris-virginica
0.03636580556494474,0.5057011636327852,0.015365833337300593,0.48608235280764756,0.0302194722300245,0.4978483013760245,0.010756083336110415,0.5074937021553114,Iris-virginica
0.032994658551126606,0.5117677602190009,0.015188017428296376,0.5080186612642114,0.029328585378779207,0.520166221187603,0.009427045300321889,0.4551588110466861,Iris-virginica
0.03331059065442052,0.5014417653917814,0.015374118763578701,0.49104710893705505,0.029723296276252153,0.4974464762997064,0.011274353759957714,0.5075621652276752,Iris-virginica
0.04097970975439887,0.5233577668927216,0.01617620121884166,0.4864527714051866,0.035587642681451655,0.5180915680737411,0.011323340853189163,0.4665895108755032,Iris-virginica
0.024914546148013673,0.49745259611613796,0.012711503136741669,0.5043992873550267,0.022880705646135004,0.5029490850452953,0.008643822132984334,0.49374480464250686,Iris-virginica
0.03980601560868324,0.52919262864592,0.015813348666463205,0.49717323544119535,0.034353136758178686,0.5311254349350404,0.009815181930908197,0.43309196648826265,Iris-virginica
0.03675382973552442,0.5301263757964012,0.013714115572956872,0.4795990160888111,0.03181674812925994,0.5215184955734518,0.00987416321252895,0.46294766734435105,Iris-virginica
0.036980554173046756,0.5118921564360203,0.018490277086523378,0.5088527982229635,0.031330747285497944,0.5084333236652291,0.012840470198974569,0.46655638477314676,Iris-virginica
0.033863374815912964,0.5155768068684785,0.016671199909372537,0.5045160772868983,0.026569724855562478,0.5161905752034872,0.010419499943357835,0.45929533062194955,Iris-virginica
0.03271709550937418,0.5050770999261479,0.013802524668017232,0.48515519043514665,0.02709384471870049,0.4965023851914767,0.009712887729345459,0.5108009506527355,Iris-virginica
0.03499841937185096,0.513090981789344,0.015440479134640132,0.5018806965745262,0.028307545080173576,0.503365815465455,0.010808335394248093,0.47863851877613967,Iris-virginica
0.029747400810019115,0.5109232432413905,0.013047105618429436,0.4881692290101452,0.026094211236858872,0.4976546045695891,0.010437684494743549,0.5011418461637076,Iris-virginica
0.030953245296492307,0.5255253243036264,0.014942946005203182,0.5115807534165239,0.02721750879519151,0.5044080893651672,0.012808239433031299,0.4534253045654179,Iris-virginica
0.03334935606109449,0.5202394903206057,0.016674678030547244,0.5151836051124652,0.027617435488093874,0.512913706016941,0.011984924834455832,0.4456003481943305,Iris-virginica
0.033317155713001825,0.5068209826055546,0.015377148790616227,0.5075260921929979,0.028191439449463083,0.5114291736136372,0.009226289274369737,0.47091781286035095,Iris-virginica
0.03971983560201561,0.509321876923305,0.019601996790605106,0.5107319862751633,0.03456141539396164,0.5088816390824198,0.011348524457718747,0.46636719141434735,Iris-virginica
0.04347585858672519,0.5370380869422301,0.014680160042270844,0.45204752121805986,0.03895888626602647,0.5171987032657815,0.012986295422008822,0.4857535764228968,Iris-virginica
0.03275757861988515,0.531031133684606,0.012011112160624558,0.4809944100380178,0.02729798218323763,0.5216802995513276,0.008189394654971288,0.46094512237509794,Iris-virginica
0.0356280257099669,0.5146676228122156,0.016523142358245518,0.5093611977143021,0.02943184732562483,0.5051705800022349,0.011876008569988964,0.46682057551713163,Iris-virginica
0.028652991087249082,0.506174968394125,0.014326495543624541,0.5099738505249122,0.02507136720134295,0.503011248783991,0.010233211102588959,0.47847018957626725,Iris-virginica
0.04283336440952088,0.5353773357717707,0.015575768876189411,0.47809444878719715,0.037270589810881806,0.5271949871735881,0.01112554919727815,0.4508570455114478,Iris-virginica
0.032380218256087695,0.5131781089687232,0.013877236395466157,0.501766917705566,0.025184614199179323,0.5047971122474705,0.00925149093031077,0.47759517704544824,Iris-virginica
0.03370981365950291,0.5000581342999497,0.016603341056173074,0.4977761422464511,0.02867849818793531,0.5018784021262064,0.010565762490291956,0.4979284385767071,Iris-virginica
0.03752282657676468,0.514657854941793,0.016676811811895415,0.5111350786068274,0.0312690221473039,0.5187424230742197,0.00938070664419117,0.44946934745061284,Iris-virginica
0.03179484558614318,0.5095352029184359,0.014358962522774337,0.5121461217227804,0.024615364324756007,0.5099125138715079,0.009230761621783504,0.4649314358665012,Iris-virginica
0.03126918580284526,0.5099003590134636,0.015378288099759966,0.4977220165953421,0.02511787056294128,0.505224757792609,0.00922697285985598,0.48486293322152507,Iris-virginica
0.032972239158710025,0.5044039847448399,0.014425354631935634,0.48508055164414243,0.028850709263871267,0.4964017401228233,0.010819015973951726,0.5114822744241537,Iris-virginica
0.03804055909995293,0.5217602032964603,0.01585023295831372,0.5080931380263439,0.030643783719406525,0.5280617869108508,0.008453457577767318,0.4336468449141161,Iris-virginica
0.039657589725706086,0.5241895368195197,0.015005574490807708,0.4827555698658138,0.032690715854973934,0.5150295415703183,0.010182354118762373,0.47323007684970364,Iris-virginica
0.04077059898629099,0.5157711562981152,0.01961117419593744,0.5033664509622987,0.033029346014210426,0.502235656194629,0.010321670629440756,0.4744653428286642,Iris-virginica
0.03325024897223658,0.508804364982752,0.014546983925353502,0.48688723095253045,0.029093967850707003,0.4968831420377003,0.011429773084206325,0.5048482873027533,Iris-virginica
0.03271999138122527,0.515627313107421,0.014542218391655674,0.5145950744774117,0.026487612070515695,0.5133405341133008,0.007790474138386969,0.45139508227853214,Iris-virginica
0.03400464765795133,0.5341971255567594,0.01449378424765139,0.5150355381295914,0.031217381456479912,0.5520799819744927,0.007804345364119978,0.377064583934611,Iris-virginica
0.04047983546207514,0.5210543962672591,0.01577136446574356,0.4836355683738916,0.03206844108034524,0.5000062938662247,0.012091379423736729,0.49145774980413853,Iris-virginica
0.03246686634420245,0.5104001536045638,0.01752180088417275,0.506835878356481,0.028859436750402173,0.5098130565788858,0.012368330035886646,0.4694174787530626,Iris-virginica
0.032928347501387185,0.508744072106226,0.015949668320984416,0.5111340891512165,0.028297798634004608,0.5084579645151032,0.009261097734765146,0.468152442050647,Iris-virginica
0.03098770675065277,0.5126707442106101,0.015493853375326385,0.498160222378711,0.024790165400522212,0.5078513282736192,0.00929631202519583,0.4787388202986229,Iris-virginica
0.035630211889597634,0.5140046292876433,0.016007776356196036,0.5128033037190053,0.027884513652728583,0.5089906451110068,0.01084397753161667,0.4597169097408796,Iris-virginica
0.03511622732898926,0.5210981348090389,0.01624780667460697,0.5105840342143455,0.029350876573483557,0.5056389599107612,0.012578947102921526,0.45779151981540867,Iris-virginica
0.03695360560119844,0.527527120229584,0.016602344545465966,0.5328232186045763,0.02731353457479884,0.5188826153197923,0.01231786853373281,0.4074756689540074,Iris-virginica
0.029558938147040987,0.5007337638806456,0.013760195344312186,0.4945800317331849,0.025991480094811902,0.49885635269935236,0.009683100427478945,0.5039506285545454,Iris-virginica
0.03476747361262529,0.5045356656854275,0.016361164053000136,0.49964155671162275,0.030165896222719004,0.4997726972756034,0.011759586663093848,0.4934618463792681,Iris-virginica
0.034907805563427305,0.5182517602189693,0.017193396770046283,0.5173412555888371,0.029697685330079944,0.5065985532178547,0.013025300583368397,0.4522889180847615,Iris-virginica
0.03563275234434826,0.5283210033632012,0.015954963736275342,0.5219196318755763,0.027655270476210594,0.5127429700492743,0.01223213886447776,0.4279401463048779,Iris-virginica
0.03307882104172405,0.5210381933081207,0.013126516286398434,0.48746713409682185,0.026253032572796868,0.5010994873038278,0.00997615237766281,0.4875849043465385,Iris-virginica
0.0332649273478387,0.5105553463735066,0.015353043391310172,0.5115829698453831,0.026611941878270963,0.5071230433395708,0.010235362260873447,0.4672120425926992,Iris-virginica
0.032019187516930434,0.5144667251553002,0.017558909283477978,0.5002243909767404,0.027887679450229734,0.5163738848660907,0.011878085691764514,0.4649787125868687,Iris-virginica
0.030050551334160267,0.5052182954916306,0.015279941356352677,0.49861098572954676,0.02597590030579955,0.5024984353723243,0.009167964813811607,0.49167221808827344,Iris-virginica
