Temperature,Temperature Confidence,Humidity,Humidity Confidence,Light,Light Confidence,CO2,CO2 Confidence,HumidityRatio,HumidityRatio Confidence,Occupancy
21.89,91.38256554508989,31.79,99.6328811335812,444.0,75.53230548691522,1110.0,96.20524036185469,0.005169005999999999,99.82109276801778,1
21.89,91.29226625604808,31.865,99.71390271858787,444.0,75.78230104737794,1101.75,96.22542068347782,0.0051813020000000005,99.75327811478175,1
21.89,91.6780310374255,31.73,99.58283252114951,444.0,75.59439463961178,1100.0,96.2051730797059,0.005159169,99.8675698621711,1
21.89,91.79504448234441,31.7225,99.58238389650029,444.0,75.70098248272069,1092.75,96.21174002575033,0.005157939,99.87019046401454,1
21.89,91.85923386281047,31.7,99.56039415516484,444.0,75.66911991995121,1092.5,96.20831797121394,0.00515425,99.88935521239497,1
21.89,91.73453342456177,31.695,99.69055178686095,436.5,75.40690314311946,1094.0,96.19065759278152,0.005153431,99.79854661886488,1
21.89,92.15587021099739,31.56666667,99.61697622661671,434.0,75.25321714043781,1085.666667,96.17239220559136,0.005132392,99.87263033292689,1
21.89,92.75834537474073,31.55,99.59481482029918,436.5,75.97728549272396,1047.0,96.22225204617166,0.00512966,99.89645828552736,0
21.89,93.46022458948204,31.36,99.46889538591499,434.0,75.88153814103295,1031.0,96.20632038612024,0.005098515,99.98124732079233,0
21.89,94.79527097262005,31.125,99.33040220405827,432.75,76.60059306697391,977.5,96.27126540497191,0.005059998,99.83871102622686,0
21.89,94.96471645436885,31.15,99.32129045410083,436.5,77.2200131853378,961.25,96.34501330327443,0.005064095,99.83603735464064,1
21.89,95.34624187640232,31.06333333,99.2991202333006,434.0,77.29968936482322,948.0,96.35442366724052,0.005049891,99.80441155471733,1
21.89,96.56605201676524,30.77,99.15023046523385,429.0,77.51739330713438,913.25,96.38569647751358,0.005001821,99.64703186662611,1
21.89,96.94406856908175,30.7675,99.16060733278113,432.75,78.68333756294206,882.5,96.55881383883934,0.005001412,99.65441117318338,1
21.89,96.36262722878209,30.945,99.39469116669426,429.0,78.68660610537988,884.5,96.54731453216871,0.005030499,99.84742869898274,1
21.89,96.65998996869304,30.7925,99.20484080708711,429.0,77.97977596481824,899.0,96.44944027334,0.005005508,99.68859644629688,1
21.89,96.87581953757501,30.77,99.1488314716641,432.75,78.50020308831496,888.25,96.53040926805637,0.005001821,99.64664519030538,1
21.89,96.92920566276261,30.795,99.14254697707896,436.5,79.09119707688036,878.5,96.62531841858195,0.005005918,99.64795632450101,1
21.89,96.67051601233982,30.8175,99.24844036250452,429.0,78.26121555501251,891.25,96.48936920815954,0.005009605,99.7232161714415,1
21.89,97.17898672220718,30.65,98.94653448267586,436.5,78.26368177419192,896.5,96.50299529441037,0.004982159,99.48623089919127,1
21.89,96.89969150773005,30.7475,99.18066131362734,429.0,78.20044575887395,889.5,96.48336533462403,0.004998135,99.66372987650922,1
21.89,96.87565528560297,30.76333333,99.20210948308998,429.0,78.29528331560253,887.3333332999998,96.49677137281782,0.005000729000000001,99.68141689570533,1
21.89,96.78829469741879,30.77,99.19438115389573,429.0,78.112230934579,893.5,96.46946675027885,0.005001821,99.67727584995069,1
21.89,98.40482209142954,30.445,99.02028390262842,429.0,79.68202937679699,832.5,96.7430014392121,0.004948571,99.499904364638,1
21.89,98.06131741049757,30.56666667,99.15751471278581,429.0,80.01774057914899,829.0,96.79336058819949,0.004968505,99.61705760066386,1
21.89,98.26480339524599,30.5,99.0875168415404,429.0,79.89773397635211,829.25,96.77715297945663,0.004957582,99.55655237363567,1
21.89,97.830099432921,30.575,99.1031634054272,429.0,79.23024171808306,850.5,96.65565989872337,0.00496987,99.57980536654976,1
21.89,97.81712700198247,30.6,99.14753917049974,429.0,79.50790728136124,844.0,96.70111517501567,0.004973966,99.61530783772756,1
21.89,98.00682013729438,30.55,99.10657798503769,429.0,79.56380157363036,840.25,96.71437263396663,0.004965774,99.57812902728307,1
21.865,98.40038683612784,30.55,98.98208357960189,429.0,79.94688463148411,823.75,96.80030647065895,0.00495814,99.48421564299544,1
21.89,98.0043236052787,30.6,99.20742142126751,429.0,80.26749783219473,824.0,96.83596440177105,0.004973966,99.65798335881047,1
21.89,98.90963821109388,30.34,98.97177743313685,429.0,80.27659945516903,813.0,96.86031431139959,0.0049313690000000006,99.4487473324196,1
21.89,98.95185724863187,30.35666667,99.0260528759431,429.0,80.75960117792864,802.0,96.95110291157947,0.004934099,99.49029538719878,1
21.865,99.00659015318209,30.3925,98.85993706697907,429.0,80.20919547000243,810.75,96.86250160016785,0.004932375,99.37237628660654,1
21.89,98.9237226228004,30.35666667,99.01473562373883,429.0,80.61986721003336,805.3333332999999,96.92406269747674,0.004934099,99.48214833725343,1
21.89,99.12832603045352,30.315,99.00137694912029,429.0,80.92452930607604,796.5,96.98756802893713,0.004927273,99.46622577715738,1
21.89,99.50386789671495,30.2,98.88552526399728,429.0,80.79874515206674,795.0,96.97430668848284,0.004908434000000001,99.36540675072894,1
21.89,99.07405987384557,30.34,99.03813637739017,429.0,81.09526160146643,793.5,97.01891079142383,0.0049313690000000006,99.49651358499058,1
21.89,99.23981363728468,30.295,99.00160592006122,429.0,81.15138526232577,790.5,97.03484301221054,0.004923997,99.46340632323731,1
21.89,99.28721235472022,30.29,99.01075021028318,429.0,81.31918730959543,786.5,97.06932372652679,0.004923177,99.46928392601426,1
21.89,98.91042204505752,30.39,99.0874814274598,429.0,81.14195445848364,794.3333332999999,97.02305640494765,0.00493956,99.53964027846739,1
21.89,98.97937771387652,30.365,99.05725372419872,429.0,81.05024802922031,795.5,97.00738424394592,0.0049354640000000005,99.51405940720485,1
21.89,98.76129525060648,30.42666667,99.33969961903847,414.0,80.16629483759282,792.6666667000001,96.81767990844669,0.0049455670000000005,99.71457241110409,1
21.89,97.81276174990666,30.73,99.49424730917413,424.0,81.18462218091945,798.0,96.99182783157316,0.004995267,99.88063670753961,1
21.89,98.81491312805964,30.4175,99.11207515807125,429.0,81.13714967606556,795.5,97.01926604454795,0.004944065,99.56152345881868,1
21.89,98.88262329956862,30.39,99.07555131366472,429.0,80.99514215144694,797.75,96.99393932978421,0.00493956,99.53101803201237,1
21.89,98.88057184990895,30.39,99.07468445883893,429.0,80.98446340249436,798.0,96.99183331117696,0.00493956,99.53039202983555,1
21.89,98.67558664451701,30.445,99.11831087865438,429.0,80.90582557389314,802.0,96.97093239278689,0.004948571,99.57014905325128,1
21.89,98.96644135636218,30.35666667,99.14544494970121,421.5,80.39608483317448,797.5,96.87415024607016,0.004934099,99.56994098079075,1
21.89,99.1425800090151,30.32333333,99.02774783836699,429.0,81.15457949481431,791.5,97.03251576246532,0.004928638,99.48652129658112,1
21.89,99.1526592124854,30.32,99.17636286638398,418.75,80.51900551715863,788.25,96.89822984557215,0.004928092,99.58427241285068,1
21.89,98.92715358749122,30.39,99.09483231714032,429.0,81.23227380077638,792.25,97.04112021817468,0.00493956,99.54495927622884,1
21.89,98.90097974996765,30.39,99.08339027583058,429.0,81.0916408131376,795.5,97.01304350922561,0.00493956,99.53668204691873,1
21.89,98.99555850801751,30.365,99.06428395112825,429.0,81.13661550575596,793.5,97.02457983236503,0.0049354640000000005,99.5191414562853,1
21.89,99.4545942719742,30.23,98.93737853039096,429.0,81.0949164095962,789.3333332999999,97.03031583716056,0.004913348,99.40731309113184,1
21.89,99.57604980536983,30.2,98.91781917896243,429.0,81.19244184396297,786.0,97.05323035724128,0.004908434000000001,99.38872202514246,1
21.89,99.7489516315855,30.0225,98.78303952486183,429.0,81.54592561282168,771.75,97.14625691285505,0.004879358,99.26505832544717,1
21.89,99.46603190041301,29.96,98.76287414975103,429.0,81.99891272969435,760.0,97.25096921441802,0.004869121,99.24139250165456,1
21.89,99.30318197322596,29.9175,98.73373705713031,429.0,82.12284683730142,756.0,97.2834851580242,0.00486216,99.21411681856188,1
21.89,99.87434015428384,30.1,98.93635617479181,429.0,82.52285907901253,754.0,97.34874659716924,0.0048920529999999995,99.38779226548343,1
21.89,99.92603407889297,30.15,99.13238569282711,416.5,81.35385654937438,759.0,97.07922242821913,0.004900243,99.52476851553132,1
21.89,99.99835523253347,30.13333333,99.05535405204634,421.66666669999995,81.85076982332411,756.6666667000001,97.19046795243788,0.004897513,99.47150542804421,1
21.89,98.87897476875978,30.47,99.16916419540968,438.0,83.3569312211412,764.25,97.49776318361528,0.004952667,99.61986621664471,1
21.89,99.81100517550989,30.16666667,98.7976597448196,441.0,82.92498166526904,768.0,97.44298838546136,0.004902973,99.30916357791874,1
21.89,99.90714344262605,30.075,98.72854929647025,438.0,82.4252125480833,770.25,97.33927429367597,0.0048879579999999995,99.24257842087538,1
21.89,99.95860672524034,30.125,98.79835046953201,438.0,82.6998172895077,766.25,97.39436409350482,0.0048961479999999995,99.30050163226586,1
21.89,99.78930911696163,30.175,98.84516671865329,438.0,82.70799673159121,767.75,97.38968968609807,0.004904339000000001,99.34166681598407,1
21.89,99.34747385620109,30.295,98.93423114071676,438.0,82.46057296554257,777.0,97.31943083050922,0.004923997,99.4234883257787,1
21.89,99.65832176789424,30.2,98.8024966268399,441.0,82.62416523355786,775.3333332999999,97.37072219976916,0.004908434000000001,99.31731484106068,1
21.89,99.70938069742793,30.2,98.89163591295538,436.33333330000005,82.60217116243258,768.0,97.36105794594208,0.004908434000000001,99.37725826247336,1
21.865,99.87932317017523,30.15,98.64881999635048,438.0,82.47734518318146,766.75,97.36672920718904,0.004892711,99.19303416338772,1
21.89,99.921978232684,30.075,98.71931548802678,438.0,82.31738392468716,772.5,97.31534882708253,0.0048879579999999995,99.235850529734,1
21.89,99.92848302775798,30.0725,98.73967392875801,435.5,82.0064236415989,774.75,97.24512229989959,0.004887548,99.24759846481889,1
21.89,99.73529420763306,30.03,98.73484271494172,435.0,82.29773931580064,766.3333332999999,97.31373395436175,0.0048805870000000005,99.2375102564888,1
21.89,99.2842869827687,29.9175,98.68115534681806,434.5,82.77930970901065,752.0,97.43659355292641,0.00486216,99.1820184579722,1
21.89,99.87564018435599,30.1,98.9173829310211,430.5,82.64642787634754,754.0,97.37796356087838,0.0048920529999999995,99.37559536434154,1
21.89,99.89908475993656,30.1,98.78305315068448,441.0,83.46631728623738,755.0,97.5778230098615,0.0048920529999999995,99.28935474443666,1
21.89,99.85687010437019,30.075,98.8465412918186,431.0,82.19524693800824,763.25,97.28154276416043,0.0048879579999999995,99.3208933057131,1
21.89,99.7049781702264,30.1975,99.02985676689792,425.0,81.62348547779906,769.5,97.13837268959008,0.004908024,99.46567737794062,1
21.89,99.59438682539339,30.23,99.14478122634824,419.0,81.21425281877049,769.3333332999999,97.04443552099747,0.004913348,99.54805228243522,1
21.9175,98.2215380337677,30.5475,99.98795522647994,395.25,80.1455294554043,772.25,96.76254093809106,0.004973773,99.80902843847193,1
21.96333333,97.03566280666124,30.79333333,99.91802969450445,426.66666669999995,82.80025724682099,784.6666667000001,97.2456879049599,0.00502828,99.6726192928689,1
21.9725,98.7849777034464,30.2,99.55794577101993,424.75,81.76040557762275,784.25,97.08994201099871,0.0049334059999999996,99.85755770256509,1
22.0,98.51656544956107,30.175,99.70658825831181,423.5,81.46767546572214,794.25,97.00887251510824,0.004937632,99.96326758752701,1
21.945,98.84907652784132,30.245,99.40650067260175,423.5,81.1779261857023,791.0,96.9919271661346,0.004932467,99.7504914177693,1
21.92666667,98.88929677810894,30.29,99.28100474839391,426.66666669999995,81.29263417996863,791.3333332999999,97.02914740019312,0.0049342959999999995,99.66713637688586,1
21.9725,98.79965383942306,30.175,99.45172338527786,428.25,81.58545617918794,793.25,97.06147609267013,0.00492929,99.7800891062414,1
21.89,99.42772430356854,30.245,98.90626206964951,433.0,81.50720664429045,787.5,97.11681375745748,0.004915806,99.39083827013884,1
21.92666667,98.7101446998052,30.35666667,99.274034701879,433.0,81.98107148608871,789.0,97.1688186867115,0.004945242,99.67791065162828,1
21.945,99.15421150356339,30.1725,99.29456540796781,428.25,81.77284685330662,782.75,97.12452645036981,0.00492055,99.66293285143396,1
21.9175,98.88552778048366,30.34,99.27603029443497,428.25,81.74912511500702,783.5,97.1260263683144,0.004939719,99.67140741663783,1
21.92666667,98.89199651584075,30.29,99.28217504118925,426.66666669999995,81.30706225859191,791.0,97.03202106905337,0.0049342959999999995,99.66798272626937,1
21.9175,99.01552497025854,30.2925,99.21715467307031,428.25,81.55875816401137,786.0,97.09231529273653,0.004931925,99.62166676247337,1
21.9175,99.08967904564966,30.27,99.12815549494329,433.0,81.86037320307484,786.5,97.16209881983983,0.004928232,99.55836854757545,1
21.92666667,99.2339864972848,30.19666667,99.11530789107451,433.0,81.83581328187223,786.3333332999999,97.15685439758592,0.004918972,99.53924417860271,1
21.89,99.1295392395637,30.34,99.07386273122249,428.25,81.35221252946518,786.3333332999999,97.06988916670831,0.0049313690000000006,99.52167825856971,1
21.945,98.59623319285727,30.34,99.38968948737875,433.0,82.19220740085306,787.6666667000001,97.19765132129302,0.004948083,99.76132117139343,1
21.945,98.44854346008111,30.39,99.44645585429798,433.0,82.32761803596847,786.5,97.22020031566781,0.004956302,99.80993761552322,1
21.89,99.01693553239065,30.365,99.01670493151948,433.0,81.51486435097117,791.75,97.10518034644393,0.0049354640000000005,99.48842605721262,1
21.89,98.9670015939675,30.39,99.05665056983918,433.0,81.72258803171547,788.0,97.14530760188974,0.00493956,99.52106003371321,1
21.9175,98.36953952661065,30.4725,99.29936995525466,433.0,81.69810747562956,797.75,97.10610834287277,0.0049614640000000005,99.7123312348195,1
21.9175,98.59490284274165,30.39,99.19903305414294,433.0,81.38961047152536,801.75,97.05267851571953,0.004947925,99.62742283096733,1
21.945,97.9761932531578,30.5,99.50019585662577,433.0,81.76687663743435,803.5,97.09252092274401,0.004974386,99.86518040737826,1
21.89,98.52635171533254,30.4725,99.06134721132722,433.0,80.86616196908759,811.0,96.96446562028713,0.004953076,99.53664351435421,1
21.89,98.72960653380572,30.42666667,99.03870371169174,433.0,81.09930228842525,803.6666667000001,97.0147973127904,0.0049455670000000005,99.51344262404746,1
21.9725,97.73106581374131,30.5,99.69988794354137,433.0,82.12307531220901,801.5,97.13981606076567,0.004982805999999999,99.98691631813128,1
21.945,97.97220449224085,30.5,99.49845840731129,433.0,81.74561248375124,804.0,97.08825493131623,0.004974386,99.86392084182937,1
21.9725,97.94238663882284,30.4175,99.59454209167174,433.0,81.75155888084092,807.0,97.07411276860437,0.004969220999999999,99.92433642616953,1
21.945,98.40173510321986,30.3675,99.36768692585277,433.0,81.62133365531776,801.75,97.07746099937954,0.004952603,99.74941070823918,1
21.9725,97.85671449010557,30.4725,99.68980703940761,433.0,82.3038820885483,796.25,97.17985765574177,0.004978278,99.99831847219323,1
21.92666667,98.01966565418705,30.53333333,99.39445459024526,433.0,81.49358726301273,807.0,97.05052466662963,0.004974252,99.79135435372018,1
21.9725,97.39417626381702,30.55,99.67727491451416,433.0,81.28686554241567,823.75,96.97033565761481,0.00499104,99.99568424250658,1
21.89,98.49538930272338,30.46333333,99.02840419885942,433.0,80.56353315432003,818.0,96.90714338720478,0.004951574,99.51155224265106,1
21.956,97.96944180762989,30.458000000000002,99.51957998724322,433.0,81.63598413866774,807.5,97.06121098639031,0.004970843,99.87422587422056,1
21.9175,98.1523851142521,30.5,99.27196982555365,433.0,81.05705331494917,814.0,96.97607204789324,0.004965977,99.69662200840908,1
21.96333333,98.13692635106463,30.39,99.51094526324373,433.0,81.73185945669582,804.25,97.08112062405331,0.0049618940000000005,99.85861782758558,1
21.945,98.13456510081674,30.445,99.43758088781074,433.0,81.61176927587528,805.0,97.06732096888928,0.004965344,99.81160199845115,1
21.945,98.2761087956338,30.3975,99.38523152407032,433.0,81.50109058555464,805.75,97.05026337364355,0.004957535,99.766601123133,1
21.945,98.49958865428962,30.3425,99.35026291231961,433.0,81.68724716986569,799.25,97.09343720982048,0.004948494,99.73306464622324,1
22.0,97.67592202243212,30.445,99.8513902584828,433.0,82.49594940738272,797.0,97.19708724222906,0.004982167,99.88243798992423,1
21.9725,98.01173048212839,30.4175,99.62515965314046,433.0,82.12502755270445,798.25,97.14941763229558,0.004969220999999999,99.94653655012262,1
22.0,98.53331002880604,30.2,99.63897539787067,433.0,82.63764743560115,784.5,97.25591244644768,0.004941755,99.92686467555612,1
21.92666667,98.85277981602525,30.32666667,99.39801183233511,423.66666669999995,81.59615705266314,780.6666667000001,97.0828967031116,0.0049403170000000005,99.75465111308857,1
21.9725,98.2911008383394,30.365,99.62690324144211,433.0,82.72495091774775,782.75,97.28089716065139,0.004960575,99.94010994288826,1
21.89,98.96269403597333,30.39,99.15404003210642,426.0,81.2352969222092,787.0,97.03868370896704,0.00493956,99.58508388110332,1
21.89,99.39105948875306,30.245,98.98989492667432,426.0,80.84130021543099,790.5,96.97528976985382,0.004915806,99.44472715912462,1
21.89,99.23391913789563,30.3175,99.0485152027242,429.5,81.59287253934644,782.25,97.1229625226896,0.0049276829999999995,99.50118927593402,1
21.89,99.64025646480094,30.19666667,99.01534904383325,423.66666669999995,81.13166647258844,778.0,97.03603270651978,0.004907888,99.45373144923556,1
21.89,99.47667912779855,30.2475,99.08454435055863,422.5,81.12677391998389,778.0,97.02844950197135,0.004916215,99.51030160216247,1
21.89,99.88415729899023,30.13333333,98.90350703395576,428.33333330000005,81.60321485073827,773.3333332999999,97.14485954701553,0.004897513,99.36791281046112,1
21.89,99.79363944672633,30.175,99.09834974798135,419.0,81.26120115814935,766.25,97.06000865684643,0.004904339000000001,99.50619840762265,1
21.89,99.97037525371252,30.125,99.08323436297036,419.0,81.6408347062472,756.25,97.14430929864722,0.0048961479999999995,99.48785169396064,1
21.89,99.90547781437012,30.175,99.15476671814503,419.0,81.95958722319435,751.3333332999999,97.20582166726085,0.004904339000000001,99.54725529196926,1
21.89,99.60673561906039,30.03333333,99.02454358914669,419.0,81.95323980446464,746.5,97.22193635212612,0.004881133,99.43177885227124,1
21.89,99.03480451393847,29.8675,98.87245823757839,419.0,81.96765320202968,740.5,97.2459488104865,0.0048539709999999995,99.29697765186012,1
21.84,98.4245699192957,29.84,98.51869155743287,419.0,81.70467536693604,735.0,97.2424264087278,0.004834569,99.03128816312918,1
21.89,98.97360857783481,29.89,98.98812555021449,419.0,83.11305120631562,719.0,97.50199528922523,0.004857656,99.38483599667485,1
21.815,98.07836467741889,29.84,98.41899034400939,419.0,82.34393330386855,718.0,97.413517283894,0.004827135,98.95668694532557,1
21.82333333,98.20122637147325,29.85666667,98.50335881003235,419.0,82.56086818107268,716.0,97.45243890891632,0.00483233,99.02128806812772,1
21.84,98.29000682532592,29.84,98.61808287104068,419.0,82.90004422438217,712.25,97.51579399789078,0.004834569,99.10401098166946,1
21.815,97.94754918721551,29.815,98.43551339869386,419.0,82.81859775165132,708.5,97.52866106106764,0.004823059,98.9653775279233,1
21.84,98.09448023323398,29.795,98.61776917653715,419.0,83.39297190253438,702.0,97.64094446287466,0.004827221,99.0976520002314,1
21.82333333,98.02257346324559,29.82333333,98.53248626709514,419.0,83.27678108883683,702.0,97.62808352465171,0.004826893,99.03815539066765,1
21.815,97.67151388906203,29.7475,98.42401587841894,419.0,83.42483543583181,695.75,97.68612485880635,0.0048120559999999995,98.9478008373504,1
21.79,97.33463824188895,29.73,98.27742756472031,419.0,83.68207148022157,686.6666667000001,97.78405235521859,0.004801807,98.8367344568157,1
21.815,96.97923367878528,29.55,98.29242961886065,419.0,84.0411657882927,679.75,97.87410485926614,0.004779862,98.82447052782697,1
21.79,96.55983326037406,29.5,98.09602298139691,419.0,84.06805629173311,674.0,97.9217838726052,0.004764374,98.67257526433565,1
21.79,96.1252861680393,29.3675,97.97783067534603,419.0,84.1446517602489,669.25,97.96480834824554,0.004742812,98.5680059718908,1
21.79,97.31532451914799,29.745,98.39312608418834,419.0,84.8787906057647,667.5,98.09382505766425,0.004804248,98.9243555496647,1
21.815,97.36546410074887,29.6725,98.42790006892898,419.0,84.29045069595847,679.0,97.91787617117437,0.00479983,98.94071987432675,1
21.79,96.8901943694235,29.6,98.18269505154544,419.0,83.98799719065815,678.0,97.8839492292473,0.0047806490000000005,98.74968127978735,1
21.84,97.20027097027037,29.55,98.49543178323037,419.0,84.63548250593752,674.0,97.99672769055849,0.004787222,98.9746496630252,1
21.79,96.44954193179522,29.4725,98.10666961524244,419.0,84.49139360534551,666.5,98.03865737807314,0.004759899000000001,98.6768450563482,1
21.79,96.02770837308597,29.34,97.9674357055913,419.0,84.32521021584347,665.6666667000001,98.01769315396724,0.0047383370000000005,98.55673578690588,1
21.89,96.7853542338711,29.29,98.70042808488012,419.0,86.31194740629506,648.6666667000001,98.43588956026065,0.004759399,99.09179345490212,1
21.84,96.37846519612188,29.315,98.41365842857718,419.0,86.23905052734872,643.25,98.48354648720694,0.004748861,98.88351769784933,1
21.89,96.76657699027346,29.29,98.78244981731946,419.0,87.24884862462163,635.0,98.70787389278341,0.004759399,99.15293962515204,1
21.865,96.5289958696451,29.29,98.6015982517426,419.0,86.92064207302957,636.25,98.64948375269725,0.004752084,99.01929573837496,1
21.89,96.92777600826675,29.34,98.82928183507195,419.0,87.24611427631078,636.25,98.69618083246759,0.004767586,99.19428954296977,1
21.89,96.77085067398096,29.29,98.75802487094815,419.0,86.97031199575036,639.0,98.62584561338991,0.004759399,99.13470504904986,1
21.85666667,96.91111467893211,29.43333333,98.67482056393662,419.0,86.7982115170383,640.3333332999999,98.59593188444293,0.00477307,99.092549791619,1
21.89,96.69978541278046,29.2675,98.72888520079324,419.0,86.88038296093428,639.75,98.60435634207822,0.004755715,99.11009167383202,1
21.89,96.62629972844708,29.245,98.71183467725774,419.0,86.92871942492235,638.5,98.62328919620855,0.0047520309999999994,99.09449719132193,1
21.89,97.16231945143419,29.42,98.9084086028471,415.5,86.52157853377076,643.5,98.46533310349119,0.004780685,99.2583927041102,1
21.89,98.29529287306165,29.7725,99.26519532586249,415.0,86.77197998514947,648.0,98.46317227302907,0.004838411,99.56980754829381,1
21.89,98.2659580202964,29.7475,99.14768169289812,419.0,86.55219239149157,656.75,98.41117102294169,0.004834317,99.48434548000469,1
21.89,97.33268807429596,29.45666667,98.84155355752623,419.0,86.13020716259959,655.6666667000001,98.35112552477804,0.004786689,99.21840428476732,1
21.89,96.71003581336997,29.2675,98.68705867867216,419.0,86.40274442800357,646.75,98.46637840238137,0.004755715,99.07893728478274,1
21.89,96.77614198423528,29.29,98.73394847683662,419.0,86.69537395353906,643.0,98.5458465208024,0.004759399,99.1167521367943,1
21.89,96.57890322360949,29.23,98.69235285520817,419.0,86.8686971980007,639.0,98.60892858894502,0.004749575,99.07805293448527,1
21.89,96.47731521836161,29.2,98.69319348251724,419.0,87.20180428645021,633.5,98.71356932352413,0.004744663,99.07484326460184,1
21.865,95.99810943455554,29.125,98.45327113810464,419.0,87.01252359579982,631.0,98.7123074458917,0.004725111,98.88774180681709,1
21.89,96.23293132508547,29.125,98.65793525972394,419.0,87.6095153440464,626.0,98.85263438152128,0.004732384,99.03898653700635,1
21.815,95.03692682391605,28.9725,98.04505728343635,419.0,87.46683763064765,614.75,98.96374460513996,0.004685745,98.56681310778906,1
21.79,94.5458002439458,28.89,97.84106666195707,419.0,87.75855429901202,606.0,99.11550182393763,0.004665118,98.40574982238712,1
21.82333333,94.75747534839651,28.85666667,98.054170647949,419.0,88.24926622547488,603.0,99.22458225911741,0.004669264,98.55869506175956,1
21.79,94.23575738430688,28.79,97.76641569392446,419.0,88.00113109391363,600.75,99.21686981505515,0.004648849,98.33773825406927,1
21.79,93.9349079120187,28.695,97.658236068121,419.0,87.82467540708467,601.0,99.18267583107043,0.004633395,98.24545676873167,1
